Id,SalePrice
2736,141235.95924879302
2737,110885.74509020426
2738,148315.43139833809
2739,175494.4392626247
2740,129928.57080553866
2741,131719.1625992713
2742,165561.95492318273
2743,174789.27770118712
2744,135053.8043896359
2745,142997.6429943278
2746,107777.61497736584
2747,209096.19654167222
2748,132821.5618170893
2749,165669.75226750152
2750,142515.6481047323
2751,143022.6465697269
2752,236388.2583730599
2753,247709.44996463647
2754,177569.37070477518
2755,138171.7894616811
2756,113007.1997377425
2757,97304.2889187209
2758,85550.39466636632
2759,156604.1064218956
2760,133289.29450191252
2761,168581.29078417504
2762,160429.61471438827
2763,173036.8020645268
2764,158963.60259558164
2765,359404.23945101036
2766,160751.33780395292
2767,130302.78657130165
2768,159725.81063385392
2769,100391.42551528364
2770,160474.6177038562
2771,126819.1927006455
2772,140361.35015399105
2773,218691.83220882024
2774,142625.85211625067
2775,141358.49124985083
2776,129563.63749949988
2777,126495.45174797843
2778,107830.68776692745
2779,147787.58807024328
2780,126048.0124861248
2781,108886.31809552295
2782,87331.49120716588
2783,99684.20277807687
2784,158118.8051511506
2785,135880.74777453023
2786,57953.63825149209
2787,137689.47027572684
2788,65450.65029507713
2789,231840.35062090794
2790,148503.74548400697
2791,150274.4431140816
2792,75401.19192251256
2793,185879.27553636945
2794,68131.89938049267
2795,89037.079426203
2796,116572.74844141486
2797,195172.62159900583
2798,106323.20592598301
2799,120724.83695286156
2800,82233.72578505076
2801,125602.74360397634
2802,125645.52743153102
2803,136686.3582685824
2804,151202.59799463302
2805,124543.63731762955
2806,74993.9343141667
2807,180296.47241219843
2808,186181.0140353655
2809,150729.41808442943
2810,122849.9160827214
2811,170499.95693719145
2812,182732.91973435102
2813,162669.21001252672
2814,160158.973182596
2815,144781.88507588775
2816,262171.8729947802
2817,222335.035446674
2818,142124.1627215768
2819,134346.91306806094
2820,162314.30166917454
2821,133385.79793063767
2822,170637.90736132863
2823,342209.82583220524
2824,239020.84849301356
2825,164257.59248405136
2826,142738.20731751437
2827,144969.55904794473
2828,243075.29495988472
2829,269972.9185810406
2830,202369.11185871737
2831,173692.96317211556
2832,305327.8498312589
2833,278596.6723203255
2834,197302.7697734519
2835,174988.3536221536
2836,213063.0673764011
2837,174987.78578424134
2838,143246.50186112526
2839,167410.23776940425
2840,204699.5218009974
2841,187651.65507198966
2842,241143.4451332095
2843,142213.0134048235
2844,245390.7563084579
2845,133615.01983003257
2846,207315.31563872352
2847,203089.2335335095
2848,216901.92651528885
2849,214327.55822420554
2850,264030.555779975
2851,253319.35151867438
2852,211621.14398239375
2853,228632.4585613423
2854,132958.27993616747
2855,211070.32585995315
2856,199387.7274057218
2857,195940.14682001155
2858,224088.27176151428
2859,126189.89876254876
2860,137867.32426857328
2861,146096.65457694622
2862,227511.46455819163
2863,110495.1155486632
2864,231604.37063357417
2865,136008.12815353548
2866,138179.18551958536
2867,93298.23731879696
2868,97307.37532418959
2869,143307.99520997793
2870,147772.63065722666
2871,113843.98299049209
2872,32506.466727675182
2873,126795.47061394552
2874,138106.07626727177
2875,143197.20754661007
2876,239796.62983471222
2877,113154.31584733503
2878,198403.57372599954
2879,146349.78624170748
2880,109489.68393444104
2881,185386.422948432
2882,181222.3564138808
2883,156158.00502770217
2884,218104.34309660894
2885,179788.2615257063
2886,235405.519357949
2887,129340.62356998259
2888,139297.99272016392
2889,55337.99492851651
2890,83111.64581341599
2891,97920.5734365997
2892,84282.22168224379
2893,177696.11491177147
2894,46055.09000694182
2895,409541.029321374
2896,302959.032820627
2897,229961.7994965512
2898,166313.25594501503
2899,204344.84936698584
2900,168692.3943587224
2901,260041.94886842094
2902,217317.17576856175
2903,347103.98177096556
2904,320745.08665621054
2905,74778.72420448977
2906,213283.54690489027
2907,102685.86754108396
2908,114352.98261744285
2909,151188.25178060212
2910,74358.33762689434
2911,72540.55486916592
2912,139597.8016166887
2913,76240.38132297072
2914,74476.38493504869
2915,80528.95475555099
2916,80141.74970638273
2917,197940.9051856981
2918,123730.75610066278
2919,244649.9949041094
